date,XLK,XLI,XLY,XLF,XLV,XLE,XLB,XLRE,XLU,XLP,XLC,regime_label
2018-07-10,-0.001133408928888338,0.00021320694672086193,-0.0008924815251583275,-0.006739429165489546,0.0019065907918515159,0.004356462234852153,0.006039038335684876,0.0021466437810426777,0.007349153624105931,0.010116418646985237,-0.003041624444722419,Non-High-TPU
2018-07-11,-0.007051264519542296,-0.01913010581928056,-0.0050070452447616405,-0.007496496667604231,-0.009648968616525188,-0.0240931801084443,-0.01908264311785763,-0.005387135853534033,0.007114207262288932,-0.004777322416379359,-0.0036838344223880447,Non-High-TPU
2018-07-12,0.012188360135826127,0.008754051430876214,0.003579224297211855,-0.001200943057402646,0.009183565119171054,-0.0012852599755417142,7.612066021135764e-06,-0.0002539183652844187,-0.0013403912164800815,-0.003055792031318589,0.012943214033311234,Non-High-TPU
2018-07-13,-0.004727636367647867,0.0021486829929109417,-0.000937256927763442,-0.00761423096933397,-0.00012332908861321956,0.002136529464827467,-0.0029927103589031047,-0.006115657553651751,-0.0019944377201658635,0.0046804580177245165,-0.004289501631858644,Non-High-TPU
2018-07-16,-0.005762099093309603,-0.0069048997178686265,-0.0004677201875103337,0.014661709135485743,-0.007921418529786213,-0.014538296798279959,-0.010384235306700434,-0.00807589267483174,-0.0030062399909372706,-0.006433640675140278,-0.005468480016500908,Non-High-TPU
2018-07-17,0.0037658000968527907,0.0008851369766257927,-0.002228841725198771,-0.0021269178419063423,0.003529646849169926,-0.0071525332689236845,0.010480702184052986,-0.009551845177146093,-0.002974515075493819,0.00672766236250889,-0.0025845267808299786,Non-High-TPU
2018-07-18,-0.005344297314575781,0.007839977225066441,-0.0038512400157010573,0.012620841848779736,-0.0012047804555258786,-0.002563057989834879,-0.011936183446265864,-0.006554827359033812,-0.007399227999502923,-0.009986811316692988,-0.00570491483277673,Non-High-TPU
2018-07-19,-0.006958619971323596,-0.0031979130156806266,-0.005221534036373127,-0.018083401276632813,-0.007434481472427082,-0.002612264656679637,0.0013003222762897454,0.00693219115254339,0.007129747065128159,-0.0010889694390955767,-0.009567029058625014,Non-High-TPU
2018-07-20,-0.003161860466979456,-0.00392555700802424,-0.007421678176835574,-0.0011864974627852278,-0.00381568291234114,-0.006445808511415305,-0.006465358689487997,-0.011521120709072952,-0.009124230489294272,0.004373290226506189,-0.005907384260294445,Non-High-TPU
2018-07-23,0.00153109621788122,-0.009158280211096114,-0.004160891659814228,0.010566368359902694,0.00014052565832163447,-0.007539583262635167,-0.007961896801877779,-0.005527504155474063,-0.009255518327243901,-0.008027667830150154,0.0014596449889694618,Non-High-TPU
2018-07-24,0.0018406182932889205,0.0011540522550252496,-0.006114560100508228,-0.00034323689910358,0.007070177002692515,0.009330826974241244,0.010340861026818205,-0.005602471810380337,0.0012585138179198006,9.837307082524835e-05,0.004300396210956775,Non-High-TPU
2018-07-25,0.008840034263815428,0.012072269548964901,0.004150047748418439,-0.001052181500898237,0.010718850956385249,0.005147994349034268,0.005304902843725083,0.007045785831655988,0.0006801072092951993,0.005775437230634539,0.004432988993774269,Non-High-TPU
2018-07-26,-0.01916844309388281,0.004578233720629566,-0.008485136173874246,-0.0036136156875574543,-0.0048233282333628655,0.007608902740411285,0.0031780249791108508,0.0004967609658923936,0.00842303847997629,0.003434961920113326,-0.04122910350187286,Non-High-TPU
2018-07-27,-0.020625153587861336,-0.002664693511930454,-0.005507434295149683,-0.0008069632343204436,-0.009072789129938204,-0.007216885263609699,-0.0060137347493979185,-0.011785547354955728,-0.005258722995321426,-0.0003555360947312552,-0.021677631593019338,Non-High-TPU
2018-07-30,-0.01868291342434866,-0.012349045853174178,-0.010514449172470734,-0.0018350652976661006,-0.0010273288867563896,0.005644479432373471,-0.003870168184110894,-0.0031552635854923206,-0.007877920978104669,-0.0025886657771430135,-0.01804221869838562,Non-High-TPU
2018-07-31,-0.0007657627025718411,0.018956703143637794,0.001700152495034869,-0.010142924483922395,0.008534431666990772,-0.0048042472839903184,0.006717153797701201,0.016599361844770733,0.0068631112393453125,0.002973369134366333,0.004045200984353271,Non-High-TPU
2018-08-01,0.005605876093070953,-0.016413027215271908,-0.00786850055573075,-0.0029531833456690865,-0.0016067073444878395,-0.016927008354033924,-0.012590606029365597,0.004035952074866349,-0.008503666635666426,-0.010110797079719047,-0.0066444346231280295,Non-High-TPU
2018-08-02,0.008789739914908425,-0.0044170005360187736,0.003598563475438318,-0.0029226128509602773,0.0016826143263464982,-0.00881351933136882,-0.009191629862960043,-0.007712812860930747,0.0026924277687766646,0.008270081562341665,0.0038209961382757937,Non-High-TPU
2018-08-03,-0.00032206453612161276,-0.002351947413231281,-3.3816819592363476e-05,0.002230705170391681,0.003785246835255208,-0.008640300444324322,0.006768177021190083,0.009835250952435927,0.008752910365216774,0.009727535261457957,0.0038192080791082895,Non-High-TPU
2018-08-06,0.0013351844759798889,-0.0019234252588567649,0.003135864316085296,0.0017401946655662024,-0.0004120386514974066,0.00015289746270409112,-0.0031359314914109343,-0.005248870310252354,-0.0016946669791899544,-0.0010779918951796523,0.0069197100064860035,Non-High-TPU
2018-08-07,-0.0003116748805616497,0.003601867631933263,0.0009405862637938134,0.0008874063768313342,-0.0021513252999109775,0.003706165006172978,0.00047890825439000743,-0.005361790680496906,-0.004023594709901646,-0.008151824728965864,-0.0019357855054195146,Non-High-TPU
2018-08-08,-0.001420637730234086,-0.007941293588231186,-0.0026132766688679076,-0.0012402879774440897,-0.0007072695015803024,-0.01092641568245135,-0.007100384205878622,-0.009574410136666519,-0.007794676606708774,-0.009680599761884989,-0.0039706268513782575,Non-High-TPU
2018-08-09,-0.0035950444455065986,-0.00889221017934444,0.00016606700275949467,-0.00955571443622812,-0.0032942960187531344,-0.01285312818105279,0.002602879927061087,-0.001339661788867612,0.0020833756331074846,-0.004980459451838722,0.0024058467514122095,Non-High-TPU
2018-08-10,-0.01134536967097656,-0.011607854485297543,-0.011227817019288605,-0.014584793066380615,-0.0061132864594669375,0.0033131970078188826,-0.01678888822368531,-0.012172049852965024,-0.006309527845754117,-0.005371488055740153,-0.010952774784720686,Non-High-TPU
2018-08-13,-0.004103219277245144,-0.007020304868761406,-0.007342389749859915,-0.011994024609282835,-0.0011126473855535264,-0.015093907544701739,-0.011918935108238814,-0.002300013041041197,-0.000297495541044698,-0.0013315605909527137,-0.003411536475526363,Non-High-TPU
2018-08-14,0.002905495463881369,0.004261329421220469,0.006890330389132082,0.006540413909634925,0.002932676445336506,-0.00034320251827925276,0.006201052542278001,0.0014882597275655287,0.00012673533527535414,0.005331570154385231,0.004669124374387134,Non-High-TPU
2018-08-15,-0.011797047612612752,-0.007033692417526579,-0.01456240549769895,-0.01021669527254939,-0.0031262352286283287,-0.03779014166826259,-0.017830567750272048,0.006722300496925172,0.007541390345135748,0.0027529594201148467,-0.016042470053398573,Non-High-TPU
2018-08-16,0.0012169843623211275,0.010000187452248543,0.002193313757903913,0.010524591674582,0.008042629821599596,0.00453209104326638,0.003915729219750721,0.005386816851454328,0.008855787649184864,0.012649380815102489,-0.0027760992448735266,Non-High-TPU
2018-08-17,-0.001978502711606512,0.0031587607848752126,-0.002129766662970329,-0.0009078607161126886,0.0012008295395743607,-0.000517074953273708,0.005006306748660119,0.006811145637195062,0.0030518518748638077,0.005945294250428595,-0.007338642931835705,Non-High-TPU
2018-08-20,-0.004998712083016789,0.003767645506840803,0.004056002921411081,0.00015043762867508617,0.0014125544202667072,0.0037519419323090064,0.004619495655363295,-0.0014828818260459252,-0.005587903186753607,-0.002260495327416871,-0.0009950643133586955,Non-High-TPU
2018-08-21,-0.0017421888743661914,0.004597198002114786,0.00499154410695902,0.000949834860282865,-0.0018162010542334785,0.0021670994128902927,0.0016045551007376115,-0.011740251992231245,-0.00923338745509808,-0.008779184221233463,0.003601365334638591,Non-High-TPU
2018-08-22,-0.0005762914724322748,-0.012715453632005394,-0.0020640309837610775,-0.006655586602950755,-0.0009399056153866015,0.008848017102005603,-0.007529547464655323,-0.00899864777654651,-0.009594863920247618,-0.008006310370218825,-0.003936029462881667,Non-High-TPU
2018-08-23,-0.0013331368039044378,-0.0057871823223841715,-0.00400925584578614,-0.007663446600301916,-0.0022117353129468905,-0.007700522113075143,-0.009211822021221457,-0.005068729615909678,-0.002853598007458472,-0.004120857475537526,-0.006752940793482445,Non-High-TPU
2018-08-24,0.006372810160237089,0.0012855915539869076,0.002674690410111557,0.0003708108024205927,0.002846932112920414,0.004178636556297916,0.010463941422592757,0.004089664297190257,0.0021055092988307086,-0.0030791030306482623,0.011695317949350395,Non-High-TPU
2018-08-27,0.0055458029223433205,0.009603984351256319,0.0033171497000429474,0.010263999240035656,0.0016753585720325217,0.004339510213466442,0.011190988783917357,-0.004202895781126975,-0.008297616481381505,-0.0011913951530950775,0.006948193117661211,Non-High-TPU
2018-08-28,-0.0017467680561753809,-0.004943827824999784,-0.0010280032973783684,-0.004071581919612212,-0.0013231836043860246,-0.007221085893581504,-0.00620276079740195,0.009505100406548454,-0.00414763607396133,-0.005039466631927856,-0.007046742780669194,Non-High-TPU
2018-08-29,0.0054360662155055256,-0.0021997840047344955,0.008043939968698323,-0.0034743116425048556,0.004557085907275898,0.003074944929352502,0.005070651825821477,-0.004212169438333109,0.0051405072275783805,-0.0006470962983681253,0.0029073004552382336,Non-High-TPU
2018-08-30,-0.0061641042896253846,-0.009545536607898206,-0.00839675857605997,-0.010397824752635263,-0.002416067278037789,-0.005401141423303913,-0.013963789312786763,-0.007652641968586894,-0.0014868177785082547,-0.004679070901564767,-0.008552390476377455,Non-High-TPU
2018-08-31,-0.0025902280152733915,-0.0021493761014290133,0.0010211298085055212,-0.003993206019290435,-0.0020315916668791787,-0.010643136125164408,-0.005329650454388688,0.001277910150429355,-0.006321994363655779,-0.0020336313853146623,-0.01245541016470071,Non-High-TPU
2018-09-04,-0.007120236691197034,-0.003480688950041392,-0.0009341292326335068,0.002100794832620143,-0.009762675850363792,-0.004927584514501279,-0.009156820815830167,-0.01137623546511814,0.0025176103045495618,-0.002909373050851394,-0.014933379998390669,Non-High-TPU
2018-09-05,-0.015570910803143191,0.004652848996350365,-0.013360502438095376,-0.0018600453697558625,0.0024112145117826216,-0.0038579313891085555,0.004591294989863588,0.004005484375674124,0.012077099112730614,0.010007835730942927,-0.015286053221772272,Non-High-TPU
2018-09-06,-0.010034566323903043,0.0008657040217879336,-0.005051411060539199,-0.006873524068434991,-0.0014490091794817602,-0.020890029326879504,0.00021027780364410854,0.0012557061663888498,0.004055059560770325,0.0014241247201357628,-0.00954792959914087,Non-High-TPU
2018-09-07,-0.00604698640756934,-0.00522706058358853,-0.0022813488972506122,-0.003263052760175492,0.00012025778163472453,-0.0022852025455772514,-0.008329310598957487,-0.014687327318285162,-0.013868073029422064,-0.0033048746715653382,0.0001632375206192132,Non-High-TPU
2018-09-10,0.00023153845540812863,0.002793478868580526,0.0012855261330505306,-0.003493354792787862,-0.004121005088378156,-0.0027759481351352223,-0.0007233530450700956,0.003254481889463069,0.0032720043417614783,0.0020870796468158564,-4.293855754668608e-05,Non-High-TPU
2018-09-11,0.005265202888500863,-0.002917689372820816,0.005213219047211707,-0.001720447303640164,-0.0025927201580604707,0.006722043614711086,-0.00014556086069281854,-0.0021307133104767357,-0.0045083070204138325,-0.005253342922696321,0.007573444063220813,Non-High-TPU
2018-09-12,-0.007446376219322511,0.00037542751555355884,-0.0009302035861636125,-0.012042227652354623,0.0032247536271908872,0.002396568283584,-0.0017019860349326132,-0.001575318321400472,-0.0028791783459239753,0.009919379786346565,-0.005357607059660752,Non-High-TPU
2018-09-13,0.008142055422516581,0.003067380412047479,-0.0013554481173749494,-0.004494669124153006,0.010438656101533925,-0.0025904313086112267,0.0014841634794110071,0.0035331969627423734,0.005423478169288475,-0.0031855620837010685,0.004371838832613176,Non-High-TPU
2018-09-14,-0.004432463744750076,0.0019237224500612562,-0.006923269968581822,0.003934854459716916,-0.005261667945983261,0.0021628115919149443,-0.0028114343410290143,-0.011381461283850232,-0.007510465037697664,-0.004520349755410237,-0.004616576010951962,Non-High-TPU
2018-09-17,-0.015682781960721943,-0.0021233636344050698,-0.015077007758674184,-0.006863336565405347,-0.005264730783302274,-0.0009182682369474288,0.0014893830530094691,0.0033747908032859004,0.0014934926275294545,0.0021560906780019465,-0.012044443650890628,Non-High-TPU
2018-09-18,0.002923031622057742,0.006240533222663974,0.009705351499159753,0.002007923124156407,0.003947131958058047,0.003659287740758195,-0.0013096873344914277,-0.008532716083292204,-0.003882708242300245,-0.0058685778927201615,0.004510723135184829,Non-High-TPU
2018-09-19,-0.006365663006628401,-0.004064444173868993,-0.0029165960261483925,0.013479106810588122,-0.0034569042919138726,-0.00026576832679354404,0.008199936118120265,-0.012543216576923259,-0.024247392139418813,-0.0037164955607276538,-0.00019726759914703417,Non-High-TPU
2018-09-20,0.007995426602924089,-0.0016563093688961306,0.0034987383218082696,0.005326357689458114,0.007624989973908281,-0.003029649378632469,0.008109359175694558,0.004554344059729666,-0.0002236015613255849,0.010679684835737502,0.008029810741579947,Non-High-TPU
2018-09-21,-0.007783826753430255,0.0032470322605328197,-0.00778770295269716,-0.007269937471713558,-0.0007269829853021738,0.0032478497682992785,-0.004800449535222752,-0.0029744422922110205,0.0019329022860134588,-0.0002926433317388239,-0.007383498476079688,Non-High-TPU
2018-09-24,0.00131777955875701,-0.02029434616382671,-0.009685313423130337,-0.014379566523299806,5.35393076736999e-05,0.01140592338491819,-0.016622104648181157,-0.02259730551038162,-0.011086259365620825,-0.017175327772851544,-0.0027431349403782617,Non-High-TPU
2018-09-25,-0.00477399303287152,-0.006028659276406636,0.001101975067689118,-0.007009359294745365,-0.0050061049851219275,0.003313672473179311,-0.007656696059736352,-0.0036749155815465917,-0.015941796384558667,-0.007688790053532919,-0.002278033666710694,Non-High-TPU
2018-09-26,-0.0071077768634612935,-0.003415906838497726,-0.0005866231366477227,-0.014993545436254387,0.00042553449871358235,-0.012547653415980475,-0.012258805783592064,-0.013696129146706792,-0.011894942424499524,-0.0005357592920168753,0.0013775479639374826,Non-High-TPU
2018-09-27,0.0023470982561225365,-0.0015291782262591225,0.00034705154891246206,-0.006662971065115472,0.0031730359096695648,-0.003021474493903881,-0.0111164461549179,0.00040903239161653795,0.00814295968232955,-0.003036316307874185,0.005907910708264541,Non-High-TPU
2018-09-28,7.71154577695614e-05,-0.003673822301176483,-0.004034408000441457,-0.013657613472469606,0.0010844294002270035,-0.005912896313604159,-0.008863563346461809,0.009535143322354328,0.012341832947596509,-0.0003133470091866977,-0.006427613308165412,Non-High-TPU
2018-10-01,0.0010454615645670803,0.005656275207634292,-0.006331696380118582,0.000700133497888087,0.002909597380076032,0.01052364226198893,0.007397231625613317,-0.010581482083970339,-0.005676907256808764,-0.0025843186300993134,-0.0069044276714812685,Non-High-TPU
2018-10-02,-0.003528744216422392,-0.0007750922701646691,-0.016808330806514622,-0.003208954760002786,-0.0031250068486823974,-0.0021075969572679357,0.0017598436802847743,-0.005910692302969188,0.011234943198355482,0.0039330635776062325,-0.003595828066100466,Non-High-TPU
2018-10-03,-0.0008591760675081741,0.0008907733684129075,-0.006814734541089223,0.005886527258568271,-0.004009155548232436,0.004591750238054405,-0.009879626737408477,-0.014586455109755703,-0.014475354154033162,-0.012694966863563641,0.00155405529061992,Non-High-TPU
2018-10-04,-0.021194485293010042,-0.0057171901897097276,-0.018315894434866045,0.004214596662015909,-0.011407356685404175,-0.006695892497797012,-0.00666297427434063,-0.006957492350052368,0.00352625025175348,-0.0038982955345696554,-0.016580396946272696,Non-High-TPU
2018-10-05,-0.015493166746803667,-0.007465714405084959,-0.009888728984593698,-0.007374903917228971,-0.0026720241477638197,-0.002533266852897713,-0.00933068653197055,-0.0017764646297499828,0.013540484167253744,-0.002318924651214908,-0.011598694683163541,Non-High-TPU
2018-10-08,-0.013834946305800483,0.0005258195750817473,0.0005436945757851621,0.004683980757942994,-0.0017520671893315513,-0.0028747176747020388,-0.002183057670263488,0.011017964474063523,0.00687588622207215,0.01252927859649524,-0.00511871103981321,Non-High-TPU
2018-10-09,0.0011831868831012203,-0.01743792746365833,-0.004860420533097378,-0.005869704664038362,0.0004387879741785945,0.006944280604896045,-0.03528456810859366,0.0017118309465627638,0.002656691531704216,-0.0033783193608508746,-0.0023080478805240345,Non-High-TPU
2018-10-10,-0.049574987948463926,-0.032404158413382476,-0.03372545279459114,-0.030959113111613406,-0.023732006433428248,-0.03137467867738932,-0.026246665913802706,-0.01540414345077625,-0.0053516789738073806,-0.011977816024131489,-0.03987562589688401,Non-High-TPU
2018-10-11,-0.011870299110674328,-0.02570255518340219,-0.01646097425851016,-0.02892229100828935,-0.026755469888444454,-0.03312136227906549,-0.010762953424129914,-0.028479504753943098,-0.017809989141276808,-0.024497852662279048,-0.007537165291885559,Non-High-TPU
2018-10-12,0.03110812301340631,0.006507058587704502,0.018331362346376806,0.001118023069797182,0.01513584733865307,0.0027322518788264446,0.0027103369973910624,-0.0005966391392695628,-0.0012852836045896964,0.0053969081897724015,0.021951697937833407,Non-High-TPU
2018-10-15,-0.0169721169234718,0.0017335008641716897,-0.0023174366473744435,-0.004585706319146018,-0.0070848768676690975,-0.008425253728385746,-0.0034523167673299925,0.0061834988335374595,0.004546243397163727,0.005926867159502687,-0.003968817387278196,Non-High-TPU
2018-10-16,0.027951130514008677,0.01542053402631977,0.01856142633965277,0.015272342241620728,0.026170716979363247,0.006957654472662975,0.014853727083374619,0.017422048603862785,0.009298233596770419,0.010308486981017941,0.024910886065073,Non-High-TPU
2018-10-17,-0.006443565168852531,-0.008734293967350478,-0.009655481119162082,0.008637920611151349,0.004324760450052959,-0.007715726004529605,-0.007590645628130756,-0.00405251749296647,-0.0029077006749389568,0.003807822751506228,0.002769392550959008,Non-High-TPU
2018-10-18,-0.0206803876118541,-0.017957867982996423,-0.01980404387686024,-0.017255760461444544,-0.011802329435400754,-0.005429060385033627,-0.011763391475024695,-2.9840621073968187e-05,0.0010516595428668525,-0.001692283775441799,-0.018887449208362224,Non-High-TPU
2018-10-19,-0.0013565907391165917,-0.0042635982367389596,-0.010302166833800934,0.003262107184243933,-0.009544683515553744,-0.009381269773683094,-0.007574538989150331,0.00973250906111189,0.015052773637788385,0.022159307669476505,-0.0006940033131082161,Non-High-TPU
2018-10-22,0.007233246390489927,-0.004083082529315645,0.003470446678585155,-0.022187260401431833,-0.00868858291640095,-0.011668479274547068,-0.008452563153588381,-0.014698119820801032,-0.006951040641042166,-0.007971410959561335,-0.0011963452257548815,Non-High-TPU
2018-10-23,-0.004468380379116582,-0.01690838770571239,8.810185403624086e-07,-0.008282147807065014,-0.005652796812027555,-0.026684153448817173,-0.010141925204028238,0.00624260242085111,-0.0058208486339591,0.0041616639248296255,-0.002380441257767356,Non-High-TPU
2018-10-24,-0.04483749061003571,-0.03330764203595843,-0.028893980802575256,-0.023999811228499247,-0.032864576293006736,-0.038830457907525456,-0.031121134467192002,0.013012157280543345,0.024781491874871858,0.004804432445820582,-0.047706117770602574,Non-High-TPU
2018-10-25,0.034423067794799644,0.007857167875556192,0.030819768389993955,0.016375326677955514,0.013342839626120208,0.013224222304869136,0.013513617280131819,0.01283734016935354,-0.015164989707750159,0.0027661381974371747,0.033398440387111455,Non-High-TPU
2018-10-26,-0.01960785768990731,-0.009134304972129508,-0.03055677633620746,-0.013507583005373943,-0.010897492416640998,-0.00643702735228297,-0.005158791028270264,-0.025329279397620537,-0.01804022964356875,-0.018926993090792307,-0.026630663283998005,Non-High-TPU
2018-10-29,-0.01624082148850807,-0.015806759261817988,-0.00760369341586333,0.009897318551771778,0.0031010529260411964,-0.01758188739806424,-0.0014940734473096256,0.017560740564748052,0.014602174893984705,0.011942147599796716,-0.014638095707295193,Non-High-TPU
2018-10-30,0.01144375839051986,0.020925714017921985,0.015659500199911396,0.01785414124293195,0.010970945122948338,0.023631158453115062,0.02309603227628485,0.01715873137036014,0.004202780023013935,0.019875158926416427,0.027508232375405423,Non-High-TPU
2018-10-31,0.02305430739101407,0.0074631022036880535,0.012794621886869287,0.01377408779021616,0.0012212176320786454,0.006123685500671317,0.013505822852514534,-0.013564768647598474,-0.012003501326850123,-0.009562911403445923,0.020324363532663463,Non-High-TPU
2018-11-01,0.010475847234460545,0.01666950098977848,0.019504549653027885,0.0038393186773800327,0.012010645406848021,0.007743343444306063,0.027126635161775454,0.0031546469473254794,-0.005083241071852983,0.006548289934649937,0.005192557862218564,Non-High-TPU
2018-11-02,-0.020830195611805147,-0.0024238932553885574,0.0034404988667212774,-0.0014277805019356615,-0.006764712375323516,-0.003180432317888249,-0.0029885467733698893,-0.008954877827370136,-0.0062010084958544764,-0.0057407800710900375,-0.010811089338610433,Non-High-TPU
2018-11-05,-0.0019324340466634375,0.004629695350067727,0.0009258764308971326,0.01531275637508511,0.008410362858430357,0.016118827178835983,0.0025237639222401866,0.016091308591680505,0.013559878788677912,0.012047390437378775,-0.004618411273355861,Non-High-TPU
2018-11-06,0.005310593124703486,0.00987055105028609,0.0039494467483662705,0.004709324996784399,0.004682856901885176,0.0041612465442755295,0.015860789213680018,0.005146316184882021,0.006192668919605822,0.005670585878149747,0.005417493664150666,Non-High-TPU
2018-11-07,0.026793554308787014,0.014400229652865831,0.025008185684853065,0.011188018739620914,0.027850783723706245,0.014558315184008793,0.01646231448995939,0.009488368259674166,0.010113754151387246,0.004649660025487943,0.016612261725244295,Non-High-TPU
2018-11-08,-0.002877351828155256,-0.0032173288978857217,-0.0013071772660666497,0.001334875137816428,-0.000504569164156393,-0.023465290210935155,-0.0055718679766662855,0.0007560638041966925,-0.002807290773174586,-0.0004365296904289751,-0.010862346329249498,Non-High-TPU
2018-11-09,-0.019252988870188947,-0.011528750944338601,-0.015329188438058897,-0.010528117874083249,-0.003801846568166664,-0.0030601162048344904,-0.015179316822192583,6.447409134969205e-05,0.00044796181791548553,0.004981626198113534,-0.021935437904414833,Non-High-TPU
2018-11-12,-0.036555160399893316,-0.020313011655874787,-0.020538323181681306,-0.02036779703905397,-0.01391591364113994,-0.02116515113857666,-0.015098818044526058,0.001955834448992677,-0.0008524221184265709,-0.005569409751820212,-0.015397097100819795,Non-High-TPU
2018-11-13,0.00033684500878038517,0.003990572826162852,-0.0008621303321273571,0.005219277584117262,-0.0073604389719848775,-0.023594550206714814,-0.003330905663628223,0.0018137521776497925,0.0037814330762786946,-0.002657358936028893,-0.003560896022684365,Non-High-TPU
2018-11-14,-0.012502741963089713,-0.003493683906984021,-0.00751960792280611,-0.013544455325261339,-0.008161853367420717,-0.0016337246356250032,-0.0011639675680938546,-0.00021360978306151696,-0.010536426462154469,-0.0068976143814946924,0.004862031731792967,Non-High-TPU
2018-11-15,0.023884277947196105,0.012619239676282402,-0.0019096189257927667,0.01425896015573657,0.008454408045345639,0.014182028425757004,0.013239417288113942,-0.008156044122588054,-0.008704076436029756,-0.001970109289902135,0.006908470402432157,Non-High-TPU
2018-11-16,-0.003151049028529545,-0.0014105718484202334,-0.005025602661002307,1.8381759567657942e-05,0.009287955788503595,0.010755659805934306,0.00910122910828733,0.013224617146170983,0.014389033012146573,0.0017857649314879528,-0.005882685879547569,Non-High-TPU
2018-11-19,-0.03970564297264228,-0.0164653405701369,-0.025138440519578337,-0.0007798647052826141,-0.013149569730571352,-0.0006773616180152831,-0.014779546201539593,0.0023920515456409045,0.003960515884664022,-0.001961301282123067,-0.031183506457434722,Non-High-TPU
2018-11-20,-0.021721231379735813,-0.02070400204731559,-0.022456517457558063,-0.02184009384259764,-0.009265639517147858,-0.032845097759927694,-0.018080903375707787,-0.012734490519487926,-0.0040411331417914325,-0.016673011568802493,-0.012889491433140101,Non-High-TPU
2018-11-21,0.006722091725903414,0.006780967265915371,0.010274715230913231,0.000631877059044324,-0.005877734625067774,0.015486783849604124,0.007849246111621234,-0.0006476746652956337,-0.01509252266808594,-0.008237841575017415,0.011612584636101816,Non-High-TPU
2018-11-23,-0.009470558746974516,-0.0020201634256172096,-0.004356272047750198,-0.007906744558077073,0.001411754177086724,-0.031695336459847644,-0.010776251020164992,-0.0034328594937360394,0.0005018540659492348,0.0034022717569564785,-0.013174846762775463,Non-High-TPU
2018-11-26,0.021149678771467846,0.006440864535668011,0.021425071736652573,0.01940110931499689,0.009089538129051493,0.014183334135778778,0.010725304741039107,0.0014967319090166491,0.0052545416005870165,0.0007312635822460775,0.02184845832210055,Non-High-TPU
2018-11-27,0.0007989717546744871,-0.002517368765425439,0.002236943939106501,1.7618605836959762e-05,0.009788219900191348,-0.00346251942868537,-0.012935507043949884,0.0048469945335682905,0.006889757690845572,0.008368638369352505,0.002478028498438087,Non-High-TPU
2018-11-28,0.03303606347047411,0.022677116329371978,0.028167893118566826,0.018075964441348704,0.023102181979100803,0.01610266100833433,0.014492351945596166,0.0073122342047462555,-0.00148272069383712,0.007640928739793708,0.019811711798953458,Non-High-TPU
